Date,Open,High,Low,Close,Volume,Adj Close
2013-05-20 00:00:00.005,12.404060579,12.6440101657,12.1174541282,12.5173701061,7600204.0,12.5173701061
2013-05-21 00:00:00.005,12.5173701061,12.8772944861,12.337407916,12.8572986872,6652307.0,12.8572986872
2013-05-22 00:00:00.005,12.9839387469,12.9839387469,12.4573827094,12.5240353724,5310767.0,12.5240353724
2013-05-23 00:00:00.005,12.5307006387,12.6440101657,12.1441151934,12.2640899868,4392430.0,12.2640899868
2013-05-24 00:00:00.005,12.2707552531,12.3973953127,11.8975003404,12.0641319979,4587013.0,12.0641319979
2013-05-27 00:00:00.005,11.9974793349,12.4773785083,11.9974793349,12.4773785083,4634474.0,12.4773785083
2013-05-28 00:00:00.005,12.2640899868,12.3174121172,11.2309737107,11.5242454278,17737226.0,11.5242454278
2013-05-29 00:00:00.005,11.3642790367,11.3909401019,11.1309947163,11.2309737107,8907866.0,11.2309737107
2013-05-30 00:00:00.005,11.1843168466,11.5775675582,11.1576557814,11.3309527052,6550592.0,11.3309527052
2013-05-31 00:00:00.005,11.370944303,11.4642580311,11.1909821129,11.3242874389,5214172.0,11.3242874389
2013-06-03 00:00:00.005,11.2709653085,11.3842748356,10.9976893903,11.0910031185,4221937.0,11.0910031185
2013-06-04 00:00:00.005,11.0643420533,11.1309947163,10.4378070214,10.7310787384,5455816.0,10.7310787384
2013-06-05 00:00:00.005,10.6644260755,10.9043756622,10.5311207495,10.8643840644,2668048.0,10.8643840644
2013-06-06 00:00:00.005,10.9043756622,11.3176221726,10.9043756622,11.1643210477,4411993.0,11.1643210477
2013-06-07 00:00:00.005,11.1843168466,11.3176221726,10.8310577329,10.9843588577,2464600.0,10.9843588577
2013-06-13 00:00:00.005,10.7844008688,10.9643630588,10.0978784402,10.924371461,3653148.0,10.924371461
2013-06-14 00:00:00.005,10.8977103959,11.1443252489,10.7977314014,11.0043546566,2371459.0,11.0043546566
2013-06-17 00:00:00.005,11.0043546566,11.12432945,10.7310787384,10.9643630588,2488672.0,10.9643630588
2013-06-18 00:00:00.005,10.9177061948,10.9643630588,10.4378070214,10.6577608092,2659659.0,10.6577608092
2013-06-19 00:00:00.005,10.5311207495,10.6510955429,10.2911711628,10.497794418,2663748.0,10.497794418
2013-06-20 00:00:00.005,10.497794418,10.497794418,10.071217375,10.071217375,2452064.0,10.071217375
2013-06-21 00:00:00.005,9.99789944574,10.0578868424,9.47800867456,10.0578868424,3495300.0,10.0578868424
2013-06-24 00:00:00.005,10.004564712,10.0312257772,9.07142743044,9.19806749008,2459945.0,9.19806749008
2013-06-25 00:00:00.005,9.06476216414,9.26472015306,8.27826074108,8.9181263056,6901530.0,8.9181263056
2013-06-26 00:00:00.005,8.65151565372,8.81814731115,8.33158287145,8.66484618631,5086855.0,8.66484618631
2013-06-27 00:00:00.005,8.63818512112,8.97144843598,8.53154086037,8.59819352334,4205838.0,8.59819352334
2013-06-28 00:00:00.005,8.67817671891,8.95145263709,8.67817671891,8.83147784374,3585115.0,8.83147784374
2013-07-01 00:00:00.005,8.83147784374,9.43801707678,8.76482518077,9.28471595195,3871839.0,9.28471595195
2013-07-02 00:00:00.005,9.13141482711,9.67796666348,9.13141482711,9.41802127789,3363803.0,9.41802127789
2013-07-03 00:00:00.005,9.70462772867,10.0978784402,9.53133080494,9.87792465239,7152664.0,9.87792465239
2013-07-04 00:00:00.005,9.79127619053,9.89792045129,9.68463192978,9.79794145683,3262299.0,9.79794145683
